Vehículo;Etiqueta;Matrícula;Tipo Vehículo;Tipo Servicio;Nivel Emisión ;Marca;Accesible;Operador;Modelo;Zona;Concesión;Calificación ;(Columna M agregada con propósitos meramente pedagógicos)
102151;Z10-2151;WEW636;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,47;
102152;Z10-2152;WEW637;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,64;
102153;Z10-2153;WEW639;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,20;
102154;Z10-2154;WEW640;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,86;
102155;Z10-2155;WEW635;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,12;
102156;Z10-2156;VEY272;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;5,00;
102157;Z10-2157;WEW642;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,41;
102158;Z10-2158;WEW643;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,56;
102159;Z10-2159;WEW645;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,85;
102160;Z10-2160;WGG324;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,62;
102161;Z10-2161;WGG326;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,16;
102162;Z10-2162;WGG325;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,42;
102163;Z10-2163;WGG321;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,47;
102164;Z10-2164;WGG328;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,75;
102165;Z10-2165;WGG329;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,98;
102166;Z10-2166;WEW665;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,47;
102167;Z10-2167;WGG327;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,29;
102168;Z10-2168;WGG330;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,49;
102169;Z10-2169;WEW667;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,43;
102170;Z10-2170;WEW668;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,44;
102172;Z10-2172;WGG322;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,67;
102173;Z10-2173;WGG320;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,86;
102174;Z10-2174;WEW666;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,66;
102175;Z10-2175;WGG323;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,56;
102177;Z10-2177;WGG319;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,52;
102178;Z10-2178;WEW638;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,25;
102179;Z10-2179;WEW644;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,41;
102180;Z10-2180;WEW646;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,62;
102181;Z10-2181;WEW647;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,33;
102182;Z10-2182;WEW650;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,52;
102183;Z10-2183;WEW648;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,52;
102184;Z10-2184;WEW649;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,95;
102185;Z10-2185;WEW653;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,99;
102186;Z10-2186;WEW654;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,27;
102187;Z10-2187;WEW652;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,82;
102188;Z10-2188;WEW655;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,91;
102189;Z10-2189;WEW651;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,21;
102190;Z10-2190;WEW658;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,77;
102191;Z10-2191;WEW659;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,20;
102193;Z10-2193;WEW656;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,62;
102194;Z10-2194;WEW662;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,95;
102196;Z10-2196;WEW663;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,07;
102197;Z10-2197;WEW664;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,87;
102198;Z10-2198;WEW657;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,22;
102199;Z10-2199;WEW613;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,38;
102200;Z10-2200;WEW641;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,95;
102201;Z10-2201;WEW597;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,71;
102202;Z10-2202;WEW596;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,72;
102203;Z10-2203;WEW595;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,63;
102204;Z10-2204;WEW592;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,48;
102205;Z10-2205;WEW589;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,52;
102206;Z10-2206;WEW607;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,79;
102207;Z10-2207;WEW601;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,77;
102208;Z10-2208;WEW603;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,41;
102209;Z10-2209;WEW604;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,49;
102210;Z10-2210;WEW606;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,83;
102211;Z10-2211;WGG350;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,86;
102212;Z10-2212;WGG349;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,78;
102213;Z10-2213;WGG331;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,19;
102214;Z10-2214;WGG347;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,03;
102215;Z10-2215;WGG344;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,82;
102216;Z10-2216;WGG343;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,33;
102217;Z10-2217;WGG363;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,79;
102219;Z10-2219;WGG368;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,94;
102220;Z10-2220;WGG348;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,20;
102221;Z10-2221;WGG369;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,97;
102222;Z10-2222;WGG375;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,56;
102223;Z10-2223;WGG341;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,14;
102224;Z10-2224;WGG345;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,83;
102225;Z10-2225;WGG354;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,80;
102226;Z10-2226;WGG346;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,77;
102227;Z10-2227;WGG374;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,17;
102228;Z10-2228;WGG342;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,20;
102229;Z10-2229;WGG336;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,86;
102230;Z10-2230;WGG339;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,22;
102231;Z10-2231;WGG337;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,16;
102232;Z10-2232;WGG340;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,45;
102234;Z10-2234;WGG367;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,63;
102235;Z10-2235;WGG332;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,94;
102236;Z10-2236;WGG334;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,90;
102237;Z10-2237;WGG333;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,67;
102238;Z10-2238;WGG355;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,03;
102239;Z10-2239;WGG356;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,75;
102240;Z10-2240;WGG357;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,90;
102241;Z10-2241;WGG373;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,15;
102242;Z10-2242;WGG335;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,45;
102243;Z10-2243;WGG358;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,39;
102244;Z10-2244;WGG351;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,48;
102245;Z10-2245;WGG352;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,65;
102246;Z10-2246;WGG370;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,11;
102247;Z10-2247;WGG371;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,64;
102248;Z10-2248;WGG372;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,62;
102249;Z10-2249;WGG365;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,50;
102250;Z10-2250;WGG362;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,88;
102251;Z10-2251;WGG364;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,79;
102252;Z10-2252;WGG359;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,03;
102253;Z10-2253;WGG353;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,04;
102254;Z10-2254;WGG360;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,17;
102255;Z10-2255;WGG361;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,87;
102256;Z10-2256;WGG366;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,38;
102257;Z10-2257;WGG612;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,16;
102258;Z10-2258;WGG613;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,01;
102259;Z10-2259;WGG614;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,93;
102260;Z10-2260;WGG615;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,90;
102261;Z10-2261;WGG616;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,62;
102262;Z10-2262;WGG617;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,20;
102263;Z10-2263;WGG618;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,79;
102264;Z10-2264;WGG619;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,16;
102265;Z10-2265;WGG620;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,00;
102266;Z10-2266;WGG621;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,85;
102267;Z10-2267;WGG622;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,11;
102268;Z10-2268;WGG623;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,43;
102269;Z10-2269;WGG624;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,80;
102270;Z10-2270;WGG625;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,39;
102271;Z10-2271;WGG626;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;5,87;
102272;Z10-2272;WGG627;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,39;
102273;Z10-2273;WGG628;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,90;
102274;Z10-2274;WGG629;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,03;
102275;Z10-2275;WGG630;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,12;
102276;Z10-2276;WGG377;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,10;
102277;Z10-2277;WGG378;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,69;
102278;Z10-2278;WGG379;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,29;
102279;Z10-2279;WGG380;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;7,04;
102281;Z10-2281;SMS626;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;4,93;
102283;Z10-2283;VFA802;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;4,39;
102284;Z10-2284;VEX398;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;3,50;
102285;Z10-2285;VFB931;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;4,11;
102286;Z10-2286;VFC009;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;5,33;
102288;Z10-2288;VEX344;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;3,50;
102289;Z10-2289;WGG381;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,23;
102290;Z10-2290;VFB335;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;4,92;
102292;Z10-2292;VEU013;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;3,81;
102293;Z10-2293;TUP803;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2013;Usaquén;USAQUEN ZN;5,09;
102295;Z10-2295;VES346;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;3,78;
102296;Z10-2296;WGG317;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;6,60;
102297;Z10-2297;VEY290;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;4,75;
102298;Z10-2298;WGG376;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2015;Usaquén;USAQUEN ZN;6,85;
102299;Z10-2299;WGG318;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2014;Usaquén;USAQUEN ZN;5,66;
102300;Z10-2300;VFC042;BUS (40);URBANO;EURO IV;VOLKSWAGEN;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,37;
102301;Z10-2301;VEX397;BUS (40);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,73;
104003;Z10-4003;VEW900;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,74;
104031;Z10-4031;VEP317;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;3,23;
104050;Z10-4050;VFA182;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;5,05;
104065;Z10-4065;VFB478;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;4,14;
104066;Z10-4066;VFB482;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;4,62;
104068;Z10-4068;VEP139;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;4,29;
104070;Z10-4070;VEN197;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;4,00;
104071;Z10-4071;VEP863;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;4,35;
104072;Z10-4072;VEN888;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;3,84;
104074;Z10-4074;VEN196;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;3,92;
104076;Z10-4076;VEP133;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;3,97;
104084;Z10-4084;VEN195;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2008;Usaquén;USAQUEN ZN;4,04;
104120;Z10-4120;VEV930;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,50;
104121;Z10-4121;VEV097;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,69;
104122;Z10-4122;VEW398;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,02;
104123;Z10-4123;VFC965;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2010;Usaquén;USAQUEN ZN;3,89;
104124;Z10-4124;VEV824;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,70;
104125;Z10-4125;VER579;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2009;Usaquén;USAQUEN ZN;4,47;
104126;Z10-4126;SMS561;BUS (50);URBANO;EURO IV;CHEVROLET;NO;CONSORCIO EXPRESS USAQUEN;2011;Usaquén;USAQUEN ZN;5,14;
